order_id,customer_id,product,category,price,quantity,discount_percent,total_amount,city,region,store,sales_channel,size,payment_method,order_date,rating
35348,2730,T-shirt,Apparel,4720.0,1.0,4.0,4531.2,Bangalore,South,Puma Store C,Unknown,XL,UPI,2023-03-17,5.0
35349,3555,Shorts,Apparel,2997.0,1.0,27.0,2187.81,Delhi,North,Puma Store B,Store,L,Cash,2023-04-20,5.0
35350,4631,Sneakers,Footwear,4374.0,4.0,10.0,15746.4,Mumbai,North,Puma Store C,Online,XL,UPI,2023-12-08,5.0
35352,2807,Cap,Accessories,882.0,4.0,8.0,3245.76,Delhi,West,Puma Store B,Store,L,Cash,2023-01-25,1.0
35353,,Jacket,Apparel,1285.0,4.0,13.0,4471.8,Pune,North,Puma Store B,Online,S,Card,2023-12-13,4.0
35355,3039,Jacket,Unknown,4866.0,2.0,8.0,8953.44,Pune,West,Unknown,Online,M,UPI,2023-02-24,2.0
35357,4155,Running Shoes,Footwear,5775.0,3.0,14.0,14899.5,Mumbai,West,Unknown,Online,L,UPI,,2.0
35358,4695,Shorts,Apparel,4060.0,1.0,15.0,3369.8,Pune,South,Puma Store B,Unknown,L,Cash,2023-09-30,1.0
35361,4493,Sneakers,Unknown,4983.0,2.0,10.0,8969.4,Mumbai,North,Puma Store B,Online,L,Cash,2023-08-15,1.0
35362,4732,Shorts,Apparel,2106.0,3.0,10.0,5686.2,Bangalore,North,Puma Store A,Online,XL,Cash,2023-05-27,2.0
,2445,Shorts,Unknown,4363.0,4.0,16.0,14659.68,Delhi,South,Puma Store A,Store,XL,Cash,2023-03-10,3.0
35365,4450,Sneakers,Footwear,11851.0,2.0,10.0,21331.8,Unknown,West,Unknown,Store,Unknown,UPI,,4.0
35366,2141,Jacket,Apparel,2641.0,3.0,17.0,6576.089999999999,Delhi,South,Puma Store A,Online,XL,Card,2023-05-18,1.0
35367,4196,Running Shoes,Footwear,11068.0,4.0,15.0,41172.96,Unknown,West,Puma Store C,Store,M,Card,,4.0
,4794,Shorts,Apparel,4145.0,3.0,13.0,10818.45,Delhi,South,Puma Store C,Store,XL,UPI,,2.0
35369,4196,Jacket,Apparel,1423.0,2.0,5.0,2703.7,Bangalore,Unknown,Puma Store B,Store,Unknown,Card,2023-02-20,1.0
35370,4244,Running Shoes,Footwear,10506.0,2.0,29.0,14918.52,Mumbai,West,Unknown,Store,M,Unknown,2023-03-07,3.0
35371,,Shorts,Apparel,4236.0,3.0,26.0,9403.92,Delhi,West,Puma Store B,Online,S,Cash,2023-05-06,5.0
35372,1029,Jacket,Apparel,3221.0,4.0,29.0,9147.64,Mumbai,West,Puma Store B,Store,M,UPI,2023-04-30,5.0
35376,2579,Sneakers,Footwear,5446.0,1.0,24.0,4138.96,Pune,North,Puma Store C,Store,M,UPI,2023-06-08,3.0
35377,3299,Sneakers,Footwear,5885.0,2.0,28.0,8474.4,Delhi,South,Puma Store C,Store,XL,Cash,2023-02-11,5.0
35378,,T-shirt,Apparel,3891.0,4.0,25.0,11673.0,Pune,West,Puma Store B,Online,L,Cash,2023-01-03,2.0
,1686,Unknown,Accessories,1773.0,1.0,21.0,1400.67,Pune,West,Puma Store C,Online,Unknown,Cash,2023-06-14,1.0
35381,,Sneakers,Footwear,9486.0,2.0,3.0,18402.84,Mumbai,West,Puma Store B,Unknown,XL,Cash,2023-12-23,1.0
35382,2434,Cap,Accessories,1582.0,2.0,9.0,2879.24,Delhi,South,Puma Store A,Store,S,UPI,2023-03-15,3.0
35383,4448,Running Shoes,Footwear,8223.0,1.0,26.0,6085.02,Bangalore,South,Puma Store B,Unknown,L,Card,2023-12-23,1.0
35385,2587,Cap,Accessories,1742.0,4.0,20.0,5574.400000000001,Pune,Unknown,Puma Store A,Online,XL,Card,2023-05-09,2.0
35386,,Jacket,Apparel,1690.0,4.0,6.0,6354.4,Hyderabad,South,Puma Store C,Store,S,Card,2023-11-30,5.0
,3416,Sneakers,Footwear,11799.0,4.0,7.0,43892.28,Pune,West,Puma Store C,Online,M,UPI,2023-08-02,5.0
35388,4415,T-shirt,Apparel,1441.0,1.0,29.0,1023.11,Hyderabad,North,Puma Store A,Online,XL,Cash,2023-11-01,5.0
35389,4807,Sneakers,Footwear,10466.0,3.0,22.0,24490.44,Delhi,South,Puma Store B,Online,M,Cash,2023-07-10,1.0
35390,4704,Shorts,Apparel,2233.0,2.0,16.0,3751.44,Delhi,South,Puma Store C,Store,M,UPI,2023-01-01,2.0
35391,3409,Shorts,Apparel,1966.0,2.0,13.0,3420.84,Delhi,North,Puma Store A,Online,S,Card,2023-09-15,3.0
35392,1889,Unknown,Accessories,795.0,1.0,26.0,588.3,Hyderabad,Unknown,Puma Store C,Online,S,UPI,2023-06-20,4.0
35393,3386,Shorts,Apparel,3460.0,1.0,25.0,2595.0,Hyderabad,North,Puma Store A,Online,XL,UPI,2023-09-24,1.0
35394,1370,Shorts,Apparel,3631.0,3.0,9.0,9912.63,Unknown,South,Puma Store B,Online,L,Cash,2023-05-23,3.0
35395,3233,Jacket,Apparel,2394.0,4.0,2.0,9384.48,Bangalore,South,Puma Store C,Store,S,UPI,2023-12-27,4.0
,,T-shirt,Apparel,1477.0,1.0,13.0,1284.99,Bangalore,Unknown,Puma Store C,Store,S,Card,2023-08-15,3.0
35398,4912,Shorts,Unknown,3746.0,2.0,30.0,5244.4,Hyderabad,South,Puma Store C,Store,S,Card,,3.0
35399,4474,Shorts,Unknown,2045.0,2.0,4.0,3926.4,Unknown,North,Puma Store C,Online,M,UPI,2023-05-11,4.0
35400,2552,Sneakers,Footwear,6806.0,4.0,0.0,27224.0,Delhi,South,Puma Store C,Online,S,UPI,2023-04-27,3.0
35401,,Shorts,Apparel,2621.0,4.0,3.0,10169.48,Bangalore,South,Puma Store A,Store,L,Unknown,,1.0
35402,3934,Unknown,Apparel,899.0,4.0,8.0,3308.32,Hyderabad,North,Unknown,Online,M,Card,,2.0
35405,1625,Unknown,Apparel,1928.0,3.0,15.0,5726.16,Delhi,South,Puma Store A,Online,XL,Card,2023-10-01,3.0
35406,2604,Jacket,Apparel,2485.0,2.0,19.0,4025.7,Unknown,North,Puma Store A,Online,Unknown,Unknown,2023-08-31,5.0
35407,1141,T-shirt,Apparel,1597.0,2.0,15.0,3002.36,Bangalore,South,Puma Store B,Online,M,UPI,2023-07-15,4.0
35408,4986,Shorts,Apparel,2264.0,2.0,26.0,3350.72,Delhi,South,Puma Store A,Online,Unknown,Unknown,2023-06-02,1.0
35410,4653,Jacket,Apparel,2786.0,4.0,16.0,9360.96,Delhi,South,Puma Store A,Online,M,Card,2023-08-27,3.0
35412,3490,Cap,Accessories,559.0,4.0,25.0,1677.0,Mumbai,South,Unknown,Store,Unknown,Cash,2023-03-29,3.0
35413,2107,Running Shoes,Footwear,11594.0,1.0,19.0,9391.14,Mumbai,South,Puma Store C,Store,S,UPI,2023-07-28,3.0
35415,,T-shirt,Apparel,3289.0,3.0,29.0,7005.57,Hyderabad,South,Puma Store A,Online,Unknown,Cash,,3.0
35416,4044,Cap,Accessories,887.0,2.0,10.0,1596.6,Delhi,North,Puma Store A,Store,M,Cash,2023-09-27,5.0
35418,3630,Shorts,Apparel,2288.0,3.0,30.0,4804.799999999999,Mumbai,West,Unknown,Store,L,Card,2023-08-07,5.0
35419,1342,Sneakers,Footwear,5724.0,2.0,4.0,10990.08,Pune,West,Puma Store A,Store,Unknown,UPI,2023-10-23,2.0
35420,2417,Cap,Accessories,1967.0,2.0,6.0,3697.96,Unknown,Unknown,Puma Store A,Store,S,Cash,2023-11-06,5.0
35422,2894,Sneakers,Footwear,10767.0,4.0,21.0,34023.72,Mumbai,North,Puma Store A,Online,M,Cash,2023-05-30,1.0
35424,3636,Cap,Accessories,1516.0,2.0,18.0,2486.24,Mumbai,North,Puma Store B,Store,L,Card,2023-10-03,5.0
35425,2844,Cap,Unknown,1607.0,3.0,6.0,4531.74,Mumbai,South,Puma Store A,Store,L,Card,2023-07-02,1.0
,4485,Sneakers,Footwear,4689.0,4.0,1.0,18568.44,Pune,North,Puma Store C,Store,S,UPI,2023-10-09,3.0
35428,1773,T-shirt,Apparel,3171.0,1.0,15.0,3139.29,Unknown,North,Puma Store B,Store,L,Card,2023-05-03,3.0
35429,1166,Jacket,Apparel,1630.0,3.0,30.0,3423.0,Mumbai,West,Puma Store C,Online,L,Card,2023-09-29,2.0
35430,2381,Sneakers,Footwear,11718.0,2.0,19.0,18983.16,Bangalore,West,Puma Store A,Unknown,XL,UPI,2023-10-21,3.0
35431,,Jacket,Apparel,3592.0,1.0,17.0,2981.36,Bangalore,South,Puma Store B,Store,S,Unknown,2023-12-24,4.0
35432,3779,Running Shoes,Footwear,3682.0,1.0,24.0,2798.32,Pune,North,Puma Store B,Online,L,Cash,2023-02-23,2.0
35433,2346,Running Shoes,Footwear,4192.0,2.0,20.0,6707.200000000001,Unknown,West,Puma Store A,Online,L,UPI,2023-03-01,1.0
35434,1092,T-shirt,Apparel,4789.0,1.0,8.0,4405.88,Unknown,North,Puma Store C,Store,S,Card,2023-10-11,1.0
35436,,Running Shoes,Footwear,4908.0,2.0,8.0,9030.72,Hyderabad,South,Puma Store B,Online,M,UPI,2023-12-26,5.0
35437,1822,Running Shoes,Footwear,8144.0,3.0,20.0,19545.6,Mumbai,South,Puma Store C,Store,XL,Unknown,2023-10-19,4.0
35439,1973,Jacket,Apparel,4513.0,1.0,23.0,3475.01,Pune,North,Puma Store B,Online,L,Cash,2023-09-01,3.0
35440,2838,Jacket,Apparel,1660.0,1.0,10.0,1494.0,Bangalore,South,Unknown,Store,S,UPI,2023-06-15,3.0
35441,3313,T-shirt,Apparel,1481.0,3.0,4.0,4265.28,Delhi,West,Puma Store C,Store,Unknown,Unknown,2023-06-17,2.0
35442,4474,Unknown,Apparel,4965.0,4.0,21.0,15689.4,Hyderabad,South,Puma Store A,Store,L,Card,2023-12-18,2.0
35443,3633,Cap,Accessories,1345.0,2.0,2.0,2636.2,Pune,North,Puma Store B,Online,Unknown,Cash,2023-04-28,2.0
,4303,Unknown,Footwear,9071.0,4.0,22.0,28301.52,Pune,South,Puma Store A,Store,S,Cash,2023-10-08,5.0
35445,2376,Cap,Accessories,536.0,4.0,26.0,1586.56,Mumbai,South,Puma Store C,Online,L,Card,2023-05-21,3.0
35446,3956,Running Shoes,Footwear,4310.0,2.0,2.0,8447.6,Unknown,South,Puma Store B,Online,XL,Unknown,2023-10-29,1.0
35448,3769,Jacket,Apparel,4011.0,4.0,21.0,12674.76,Bangalore,West,Puma Store A,Store,M,Card,2023-10-14,5.0
35450,1561,Shorts,Apparel,903.0,1.0,7.0,839.79,Bangalore,South,Puma Store B,Online,L,UPI,2023-02-07,1.0
35451,4960,Running Shoes,Footwear,5736.0,2.0,15.0,9751.2,Bangalore,North,Puma Store A,Store,L,UPI,2023-05-12,3.0
35452,,T-shirt,Apparel,1159.0,4.0,10.0,4172.400000000001,Pune,South,Puma Store B,Store,Unknown,Cash,2023-11-03,2.0
35453,1574,Running Shoes,Footwear,5676.0,2.0,7.0,10557.36,Hyderabad,North,Puma Store A,Store,XL,Card,2023-11-25,4.0
35454,4912,Unknown,Footwear,5528.0,2.0,15.0,9065.92,Hyderabad,West,Puma Store C,Store,XL,Cash,2023-03-13,3.0
35455,1677,Sneakers,Footwear,10813.0,1.0,2.0,10596.74,Hyderabad,North,Puma Store B,Online,XL,Cash,2023-05-15,4.0
35456,1054,Cap,Accessories,827.0,3.0,13.0,2158.47,Delhi,South,Puma Store C,Store,XL,UPI,2023-05-19,5.0
35457,3301,Jacket,Apparel,3127.0,3.0,20.0,7504.8,Hyderabad,South,Puma Store B,Unknown,L,Card,,3.0
35458,3614,Cap,Unknown,465.0,2.0,26.0,688.2,Delhi,Unknown,Puma Store B,Online,Unknown,Cash,2023-02-16,3.0
35461,4035,Unknown,Apparel,1631.0,4.0,15.0,5545.4,Bangalore,South,Puma Store A,Unknown,Unknown,Cash,2023-01-28,3.0
35462,2389,T-shirt,Unknown,4450.0,4.0,15.0,15130.0,Delhi,West,Puma Store A,Store,S,Card,2023-01-24,3.0
35465,2180,Unknown,Apparel,3690.0,1.0,0.0,3690.0,Hyderabad,South,Puma Store B,Store,XL,UPI,2023-07-31,1.0
35466,,Unknown,Footwear,7680.0,4.0,9.0,27955.2,Delhi,West,Puma Store A,Store,Unknown,Card,,3.0
35467,2314,Jacket,Apparel,3656.0,2.0,15.0,5337.76,Mumbai,West,Puma Store B,Store,S,Card,,3.0
35468,2835,Cap,Accessories,1626.0,4.0,17.0,5398.32,Bangalore,West,Puma Store C,Online,M,Cash,2023-02-20,1.0
35469,4894,Cap,Unknown,401.0,1.0,15.0,340.85,Delhi,North,Puma Store B,Store,S,Cash,2023-05-18,3.0
35470,3293,T-shirt,Apparel,1019.0,1.0,20.0,815.2,Hyderabad,South,Puma Store C,Store,S,UPI,2023-09-26,5.0
35471,,T-shirt,Apparel,2859.0,4.0,15.0,9377.52,Unknown,North,Puma Store A,Online,XL,Cash,2023-02-26,4.0
,3555,Cap,Accessories,1406.0,4.0,14.0,4836.64,Mumbai,Unknown,Puma Store C,Store,XL,Card,2023-02-15,5.0
35473,1598,Cap,Accessories,1225.0,1.0,15.0,980.0,Bangalore,South,Puma Store A,Online,M,Unknown,2023-12-27,1.0
,4368,Jacket,Apparel,4983.0,4.0,6.0,18736.08,Unknown,North,Puma Store A,Store,S,Cash,2023-05-04,3.0
35476,3768,Sneakers,Footwear,4552.0,2.0,15.0,6372.799999999999,Mumbai,North,Puma Store C,Store,L,Card,2023-02-10,2.0
35477,1405,T-shirt,Apparel,1990.0,4.0,22.0,6208.8,Bangalore,South,Puma Store C,Online,Unknown,Card,2023-08-19,3.0
35478,,Cap,Accessories,987.0,2.0,8.0,1816.08,Hyderabad,West,Puma Store A,Store,L,Cash,2023-05-22,3.0
35479,3390,Unknown,Apparel,3830.0,4.0,4.0,14707.2,Pune,Unknown,Puma Store A,Online,XL,Card,,3.0
35482,1943,Sneakers,Footwear,4501.0,1.0,15.0,3825.85,Hyderabad,South,Puma Store A,Store,XL,Card,2023-05-17,3.0
35483,3088,Running Shoes,Unknown,11587.0,4.0,15.0,33834.04,Bangalore,North,Puma Store B,Store,L,Cash,2023-02-07,4.0
35484,4161,Sneakers,Footwear,4866.0,4.0,26.0,14403.36,Mumbai,Unknown,Puma Store A,Store,Unknown,Card,2023-03-26,3.0
35485,4066,T-shirt,Apparel,2413.0,3.0,22.0,5646.42,Bangalore,North,Puma Store B,Online,L,Cash,2023-12-07,3.0
35486,4128,Jacket,Apparel,1163.0,3.0,21.0,2756.31,Hyderabad,Unknown,Puma Store A,Online,M,Cash,2023-12-07,3.0
35487,1811,Unknown,Accessories,709.0,2.0,21.0,1120.22,Pune,North,Puma Store A,Online,L,Card,2023-10-19,3.0
35488,4396,Jacket,Apparel,4719.0,1.0,22.0,3680.82,Pune,South,Unknown,Store,L,UPI,2023-04-06,2.0
35489,,T-shirt,Apparel,952.0,2.0,29.0,1351.84,Bangalore,West,Puma Store C,Online,L,Cash,2023-04-02,3.0
35490,1401,Jacket,Apparel,1652.0,1.0,18.0,1354.64,Hyderabad,South,Puma Store C,Online,XL,UPI,2023-10-17,4.0
35492,2089,Jacket,Apparel,2399.0,4.0,1.0,9500.04,Delhi,West,Puma Store C,Store,S,UPI,2023-07-29,4.0
35493,2010,Cap,Accessories,651.0,2.0,25.0,976.5,Bangalore,West,Puma Store A,Unknown,L,Cash,2023-05-21,1.0
35494,3477,Shorts,Apparel,1367.0,4.0,15.0,5303.96,Bangalore,North,Puma Store A,Online,Unknown,Card,2023-10-28,3.0
35495,1287,Sneakers,Footwear,9716.0,1.0,9.0,8841.56,Hyderabad,North,Puma Store A,Store,S,Card,2023-11-23,5.0
35496,4874,Sneakers,Footwear,9735.0,1.0,1.0,9637.65,Delhi,South,Puma Store A,Store,M,Cash,2023-11-11,1.0
35497,4397,Sneakers,Footwear,8263.0,3.0,8.0,22805.88,Delhi,North,Unknown,Online,L,UPI,2023-08-11,1.0
35499,3173,Sneakers,Footwear,6140.0,3.0,17.0,15288.6,Mumbai,West,Puma Store C,Store,L,Card,2023-07-23,3.0
35500,2704,Unknown,Footwear,9303.0,1.0,6.0,8744.82,Pune,West,Puma Store C,Online,XL,Card,2023-04-25,5.0
35501,,Shorts,Apparel,4877.0,3.0,22.0,11412.18,Bangalore,North,Puma Store A,Online,Unknown,UPI,2023-03-28,1.0
35502,4176,Shorts,Apparel,4951.0,1.0,9.0,4505.41,Hyderabad,South,Puma Store A,Online,L,Card,2023-11-16,2.0
35503,1082,Shorts,Apparel,3999.0,2.0,29.0,5678.58,Delhi,West,Puma Store B,Unknown,S,Cash,2023-05-18,4.0
35505,1914,Running Shoes,Footwear,5211.0,2.0,13.0,9067.14,Pune,West,Puma Store B,Unknown,L,Card,2023-10-24,5.0
35506,1736,Cap,Accessories,389.0,3.0,28.0,840.24,Hyderabad,West,Puma Store B,Store,XL,Card,,3.0
35508,2310,Sneakers,Footwear,3980.0,4.0,15.0,13532.0,Delhi,North,Puma Store C,Online,L,Unknown,2023-07-19,3.0
35509,4927,T-shirt,Apparel,4623.0,3.0,12.0,12204.72,Bangalore,West,Puma Store A,Store,M,Card,2023-02-22,3.0
35513,1492,Shorts,Apparel,2598.0,1.0,19.0,2104.38,Hyderabad,South,Unknown,Store,M,Card,2023-08-21,4.0
35516,3958,Cap,Accessories,633.0,1.0,27.0,462.09,Unknown,South,Puma Store B,Store,S,Card,2023-12-09,4.0
35517,,T-shirt,Apparel,3512.0,1.0,25.0,2634.0,Pune,North,Puma Store C,Online,S,Card,2023-08-10,4.0
35518,3211,T-shirt,Apparel,3912.0,4.0,16.0,13144.32,Mumbai,West,Unknown,Online,L,Cash,2023-09-06,4.0
35520,2878,Running Shoes,Footwear,4173.0,2.0,0.0,8346.0,Bangalore,North,Puma Store B,Store,M,UPI,,5.0
,1468,T-shirt,Apparel,1152.0,4.0,30.0,3225.6,Hyderabad,West,Puma Store A,Unknown,L,Card,2023-06-16,3.0
35522,4245,Unknown,Accessories,1881.0,1.0,4.0,1805.76,Hyderabad,Unknown,Puma Store A,Online,L,UPI,2023-05-02,5.0
35523,2774,Cap,Accessories,761.0,1.0,5.0,722.9499999999999,Hyderabad,South,Puma Store C,Online,S,Card,2023-04-20,3.0
,3060,Shorts,Apparel,1484.0,4.0,8.0,5461.12,Delhi,West,Puma Store B,Online,Unknown,Card,2023-10-05,3.0
35526,1537,Cap,Accessories,1913.0,3.0,20.0,4591.2,Pune,Unknown,Puma Store A,Store,L,Card,2023-03-03,1.0
35527,3113,Jacket,Apparel,1875.0,4.0,22.0,5850.0,Unknown,South,Puma Store C,Store,M,Unknown,2023-11-19,3.0
35529,4263,Sneakers,Footwear,9983.0,3.0,29.0,21263.79,Mumbai,South,Puma Store C,Online,XL,UPI,2023-09-10,3.0
35530,3462,Sneakers,Unknown,3926.0,3.0,24.0,8951.28,Bangalore,West,Puma Store C,Online,S,Cash,,1.0
,4469,Running Shoes,Footwear,5104.0,3.0,29.0,10871.52,Hyderabad,North,Puma Store C,Store,L,UPI,2023-04-17,2.0
35532,3031,Running Shoes,Unknown,3847.0,3.0,15.0,9463.62,Delhi,South,Puma Store B,Store,L,UPI,2023-01-23,4.0
35533,4799,T-shirt,Apparel,4805.0,2.0,11.0,8552.9,Bangalore,North,Puma Store B,Online,Unknown,UPI,2023-06-16,3.0
35534,2116,Jacket,Apparel,4469.0,1.0,18.0,3664.58,Bangalore,South,Puma Store A,Online,M,Cash,2023-08-03,4.0
35535,2419,Cap,Accessories,1027.0,1.0,9.0,934.57,Hyderabad,West,Unknown,Online,XL,Card,2023-10-17,4.0
,3638,T-shirt,Unknown,2476.0,3.0,9.0,6759.4800000000005,Bangalore,North,Puma Store B,Online,Unknown,Cash,2023-12-17,4.0
35537,2759,Running Shoes,Footwear,11692.0,4.0,12.0,41155.84,Pune,North,Puma Store A,Store,S,UPI,,4.0
35538,1265,T-shirt,Apparel,1664.0,4.0,15.0,5191.68,Delhi,West,Puma Store A,Store,S,Cash,2023-08-13,5.0
35539,2864,Jacket,Unknown,3525.0,2.0,15.0,5428.5,Bangalore,West,Unknown,Store,XL,Cash,2023-08-14,3.0
35540,3482,Unknown,Footwear,5971.0,1.0,24.0,4537.96,Unknown,South,Puma Store B,Store,L,Cash,2023-08-14,5.0
35541,3361,Jacket,Apparel,1382.0,1.0,7.0,1285.26,Delhi,South,Puma Store B,Online,M,UPI,2023-12-28,1.0
35542,3524,Running Shoes,Footwear,6873.0,3.0,27.0,15051.87,Mumbai,West,Puma Store B,Online,M,Cash,2023-07-29,4.0
35543,3831,Jacket,Apparel,3183.0,4.0,30.0,8912.4,Pune,Unknown,Puma Store C,Store,Unknown,Cash,2023-01-05,2.0
35544,3512,Sneakers,Footwear,11030.0,1.0,3.0,10699.1,Hyderabad,West,Puma Store C,Store,XL,Card,2023-08-06,5.0
35545,,T-shirt,Apparel,1125.0,2.0,12.0,1980.0,Bangalore,Unknown,Puma Store B,Online,L,Card,2023-11-13,3.0
35546,3940,Jacket,Unknown,1821.0,4.0,21.0,5754.360000000001,Delhi,North,Unknown,Store,S,Cash,2023-09-12,3.0
35547,1086,Cap,Accessories,1251.0,2.0,15.0,1976.58,Bangalore,North,Puma Store A,Unknown,XL,Card,2023-10-29,1.0
35548,4090,Running Shoes,Footwear,10081.0,1.0,15.0,7963.990000000001,Unknown,North,Puma Store B,Online,Unknown,Cash,2023-05-18,2.0
35549,4375,Sneakers,Footwear,11243.0,3.0,3.0,32717.13,Bangalore,South,Puma Store A,Store,M,UPI,2023-01-28,3.0
35550,4531,Jacket,Apparel,2275.0,3.0,20.0,5460.0,Delhi,South,Unknown,Store,S,Cash,2023-10-11,3.0
35551,1813,Jacket,Apparel,3850.0,1.0,7.0,3580.4999999999995,Unknown,North,Puma Store B,Unknown,S,Cash,2023-04-11,4.0
35552,4199,Sneakers,Footwear,5787.0,1.0,15.0,4918.95,Delhi,North,Unknown,Unknown,XL,Cash,2023-07-27,4.0
35553,1873,Running Shoes,Footwear,8730.0,3.0,14.0,22523.4,Mumbai,West,Unknown,Store,S,Card,2023-11-14,5.0
35554,3520,Cap,Accessories,1151.0,2.0,9.0,2094.82,Bangalore,North,Puma Store B,Store,XL,UPI,,1.0
35556,3256,T-shirt,Apparel,1737.0,2.0,9.0,3161.34,Delhi,Unknown,Puma Store B,Store,M,Cash,2023-12-10,1.0
35560,2716,Jacket,Apparel,1092.0,2.0,15.0,1878.24,Pune,West,Puma Store A,Online,L,UPI,2023-10-24,3.0
35562,2447,Unknown,Apparel,2612.0,1.0,21.0,2063.48,Pune,West,Puma Store A,Store,M,Cash,2023-04-03,3.0
35563,,T-shirt,Apparel,4941.0,1.0,18.0,4051.62,Hyderabad,North,Puma Store C,Store,Unknown,UPI,2023-10-21,4.0
35565,2990,Running Shoes,Footwear,10462.0,1.0,29.0,7428.019999999999,Delhi,North,Puma Store B,Store,L,UPI,,3.0
35566,4154,Unknown,Apparel,2330.0,4.0,30.0,6524.0,Mumbai,North,Puma Store B,Store,M,Cash,2023-08-20,3.0
35569,4336,Shorts,Apparel,1293.0,3.0,30.0,2715.3,Bangalore,Unknown,Puma Store A,Unknown,M,Cash,,2.0
35570,1541,Shorts,Apparel,2262.0,1.0,15.0,2194.14,Delhi,West,Puma Store C,Store,XL,Cash,2023-06-15,3.0
35571,1046,Cap,Accessories,1499.0,1.0,27.0,1094.27,Hyderabad,North,Puma Store B,Unknown,M,UPI,2023-06-06,4.0
35573,2861,Jacket,Apparel,3752.0,2.0,27.0,5477.92,Bangalore,South,Puma Store C,Store,S,UPI,2023-04-01,5.0
35576,2943,Sneakers,Footwear,10738.0,2.0,16.0,18039.84,Unknown,West,Puma Store A,Online,M,Cash,2023-08-20,2.0
35580,4960,Running Shoes,Footwear,11285.0,3.0,20.0,27084.0,Mumbai,North,Unknown,Store,Unknown,Cash,2023-09-01,3.0
35581,1474,T-shirt,Apparel,2798.0,3.0,11.0,7470.66,Hyderabad,North,Puma Store C,Store,S,UPI,,5.0
35585,2461,Unknown,Footwear,3780.0,4.0,15.0,12852.0,Delhi,North,Puma Store A,Store,S,Cash,2023-02-05,3.0
,,T-shirt,Apparel,4336.0,1.0,22.0,3382.08,Delhi,Unknown,Puma Store C,Store,XL,Card,2023-04-10,5.0
35587,3076,Shorts,Apparel,3607.0,2.0,4.0,6925.44,Hyderabad,West,Puma Store A,Online,XL,UPI,2023-12-01,5.0
35588,2145,Cap,Accessories,567.0,4.0,22.0,1769.04,Hyderabad,North,Puma Store A,Online,XL,Cash,2023-12-19,2.0
35589,1355,Running Shoes,Footwear,6568.0,4.0,2.0,25746.56,Unknown,West,Puma Store A,Store,XL,Cash,2023-10-27,4.0
35590,1550,Shorts,Apparel,3823.0,4.0,23.0,11774.84,Mumbai,Unknown,Unknown,Online,S,Cash,2023-01-05,1.0
35591,3312,T-shirt,Apparel,3925.0,1.0,26.0,2904.5,Hyderabad,Unknown,Puma Store C,Online,Unknown,Card,2023-11-01,2.0
35592,4056,Cap,Unknown,1014.0,2.0,29.0,1439.88,Unknown,West,Puma Store B,Store,L,UPI,2023-10-06,3.0
35593,,Jacket,Apparel,4965.0,3.0,10.0,13405.5,Mumbai,Unknown,Unknown,Store,XL,Card,2023-09-29,4.0
35595,4662,Jacket,Apparel,1105.0,1.0,6.0,1038.7,Delhi,South,Puma Store B,Store,M,Cash,2023-05-25,4.0
35598,1985,Shorts,Apparel,2310.0,4.0,7.0,8593.199999999999,Delhi,North,Puma Store C,Online,M,Card,2023-06-22,1.0
35600,2419,T-shirt,Apparel,4880.0,4.0,30.0,13664.0,Bangalore,West,Puma Store C,Store,L,Unknown,2023-08-11,3.0
35601,2100,Running Shoes,Footwear,10067.0,1.0,8.0,9261.64,Unknown,West,Puma Store C,Online,XL,Card,2023-01-18,5.0
35602,4663,Running Shoes,Footwear,6951.0,1.0,27.0,5074.23,Unknown,North,Unknown,Unknown,XL,UPI,2023-05-24,2.0
35604,3335,Cap,Accessories,969.0,4.0,26.0,2868.24,Delhi,West,Puma Store B,Store,XL,UPI,2023-08-07,3.0
35605,2144,Sneakers,Footwear,7224.0,4.0,26.0,21383.04,Hyderabad,North,Puma Store B,Store,S,Card,2023-02-20,4.0
35607,2035,T-shirt,Apparel,2064.0,4.0,6.0,7760.639999999999,Pune,West,Puma Store C,Store,M,Cash,2023-03-02,3.0
35608,1145,Running Shoes,Footwear,5270.0,1.0,16.0,4426.8,Hyderabad,South,Puma Store C,Store,M,Cash,2023-03-12,1.0
35609,2252,T-shirt,Apparel,1538.0,1.0,28.0,1107.36,Mumbai,West,Puma Store C,Store,S,Cash,2023-01-10,3.0
35611,2947,Running Shoes,Footwear,8503.0,2.0,11.0,15135.34,Hyderabad,West,Puma Store C,Store,S,Cash,2023-04-22,4.0
35612,1400,Cap,Accessories,1933.0,2.0,11.0,3440.74,Hyderabad,West,Puma Store C,Online,L,Unknown,,5.0
35614,1651,Running Shoes,Footwear,5266.0,1.0,23.0,4054.82,Delhi,Unknown,Puma Store A,Store,M,Card,2023-02-10,1.0
35617,2256,T-shirt,Apparel,4757.0,4.0,10.0,17125.2,Hyderabad,South,Puma Store C,Online,S,Cash,2023-02-03,2.0
35618,1696,T-shirt,Apparel,3533.0,1.0,25.0,2649.75,Mumbai,West,Puma Store B,Store,XL,UPI,2023-02-03,2.0
,1631,Unknown,Footwear,7883.0,4.0,15.0,31532.0,Bangalore,West,Puma Store A,Store,S,Card,,4.0
35622,2422,T-shirt,Apparel,1671.0,1.0,15.0,1203.12,Delhi,North,Puma Store C,Store,L,UPI,2023-08-01,3.0
